"tournament","date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"LPL 2025 Split 1 Playoffs","2025-02-22","ThunderTalk Gaming",4,1,3,30.5,44,52,0.85,0.79,,"-7.0%",,,,"75%","50%",,,"50%","67%","50%","47%",,,"25%","48.0%","46.3%",3.35,1.35,1.33
"LPL 2025 Split 1 Playoffs","2025-02-23","Anyone's Legend",5,3,2,29,77,52,1.48,0.89,,"5.9%",,,,"40%","60%",,,"80%","47%","40%","63%",,,"50%","50.7%","49.9%",3.26,1.43,1.4
"LPL 2025 Split 1 Playoffs","2025-02-23","Bilibili Gaming",4,3,1,31.9,65,46,1.41,0.87,,"3.3%",,,,"75%","25%",,,"25%","33%","100%","56%",,,"75%","51.6%","51.5%",3.37,1.33,1.63
"LPL 2025 Split 1 Playoffs","2025-02-23","Invictus Gaming",4,1,3,36.4,67,71,0.94,0.95,,"1.1%",,,,"75%","0%",,,"100%","42%","100%","44%",,,"60%","49.1%","48.1%",2.96,1.1,1.76
"LPL 2025 Split 1 Playoffs","2025-02-23","JD Gaming",4,3,1,30.5,52,44,1.18,0.79,,"7.0%",,,,"25%","50%",,,"50%","33%","50%","53%",,,"75%","52.0%","53.7%",3.56,1.34,1.47
"LPL 2025 Split 1 Playoffs","2025-02-23","Ninjas in Pyjamas",5,2,3,29,52,77,0.68,0.89,,"-5.9%",,,,"60%","40%",,,"20%","53%","60%","38%",,,"50%","49.3%","50.1%",2.82,0.94,1.34
"LPL 2025 Split 1 Playoffs","2025-02-23","ThunderTalk Gaming",4,1,3,30.5,44,52,0.85,0.79,,"-7.0%",,,,"75%","50%",,,"50%","67%","50%","47%",,,"25%","48.0%","46.3%",3.35,1.35,1.33
"LPL 2025 Split 1 Playoffs","2025-02-23","Top Esports",4,3,1,36.4,71,67,1.06,0.95,,"-1.1%",,,,"25%","100%",,,"0%","58%","0%","56%",,,"40%","50.9%","51.9%",3.49,1.48,1.49
"LPL 2025 Split 1 Playoffs","2025-02-23","Weibo Gaming",4,1,3,31.9,46,65,0.71,0.87,,"-3.3%",,,,"25%","75%",,,"75%","67%","0%","44%",,,"25%","48.4%","48.5%",3.54,1.34,1.24
"LPL 2025 Split 1 Playoffs","2025-02-24","Anyone's Legend",5,3,2,29,77,52,1.48,0.89,,"5.9%",,,,"40%","60%",,,"80%","47%","40%","63%",,,"50%","50.7%","49.9%",3.26,1.43,1.4
"LPL 2025 Split 1 Playoffs","2025-02-24","Bilibili Gaming",8,6,2,31,155,89,1.74,0.98,,"7.4%",,,,"63%","63%",,,"25%","48%","75%","63%",,,"75%","51.1%","51.9%",3.42,1.22,1.47
"LPL 2025 Split 1 Playoffs","2025-02-24","Invictus Gaming",4,1,3,36.4,67,71,0.94,0.95,,"1.1%",,,,"75%","0%",,,"100%","42%","100%","44%",,,"60%","49.1%","48.1%",2.96,1.1,1.76
"LPL 2025 Split 1 Playoffs","2025-02-24","JD Gaming",4,3,1,30.5,52,44,1.18,0.79,,"7.0%",,,,"25%","50%",,,"50%","33%","50%","53%",,,"75%","52.0%","53.7%",3.56,1.34,1.47
"LPL 2025 Split 1 Playoffs","2025-02-24","Ninjas in Pyjamas",9,3,6,31.3,109,148,0.74,0.91,,"-3.9%",,,,"56%","44%",,,"33%","50%","67%","47%",,,"63%","49.3%","49.4%",2.84,0.98,1.35
"LPL 2025 Split 1 Playoffs","2025-02-24","ThunderTalk Gaming",8,2,6,30.3,87,142,0.61,0.94,,"-9.2%",,,,"63%","25%",,,"63%","52%","50%","38%",,,"25%","48.7%","47.0%",3.26,1.3,1.31
"LPL 2025 Split 1 Playoffs","2025-02-24","Top Esports",8,6,2,35.3,140,124,1.13,0.94,,"0.1%",,,,"38%","75%",,,"25%","56%","13%","50%",,,"36%","50.9%","51.7%",3.53,1.44,1.49
"LPL 2025 Split 1 Playoffs","2025-02-24","Weibo Gaming",4,1,3,31.9,46,65,0.71,0.87,,"-3.3%",,,,"25%","75%",,,"75%","67%","0%","44%",,,"25%","48.4%","48.5%",3.54,1.34,1.24
"LPL 2025 Split 1 Playoffs","2025-02-25","Anyone's Legend",10,6,4,32.7,151,112,1.35,0.8,,"1.1%",,,,"40%","50%",,,"40%","53%","40%","54%",,,"64%","50.1%","48.1%",3.34,1.39,1.49
"LPL 2025 Split 1 Playoffs","2025-02-25","Bilibili Gaming",8,6,2,31,155,89,1.74,0.98,,"7.4%",,,,"63%","63%",,,"25%","48%","75%","63%",,,"75%","51.1%","51.9%",3.42,1.22,1.47
"LPL 2025 Split 1 Playoffs","2025-02-25","Invictus Gaming",4,1,3,36.4,67,71,0.94,0.95,,"1.1%",,,,"75%","0%",,,"100%","42%","100%","44%",,,"60%","49.1%","48.1%",2.96,1.1,1.76
"LPL 2025 Split 1 Playoffs","2025-02-25","JD Gaming",9,5,4,33.8,112,118,0.95,0.76,,"5.1%",,,,"44%","56%",,,"78%","37%","56%","53%",,,"46%","51.2%","53.8%",3.69,1.38,1.5
"LPL 2025 Split 1 Playoffs","2025-02-25","Ninjas in Pyjamas",9,3,6,31.3,109,148,0.74,0.91,,"-3.9%",,,,"56%","44%",,,"33%","50%","67%","47%",,,"63%","49.3%","49.4%",2.84,0.98,1.35
"LPL 2025 Split 1 Playoffs","2025-02-25","ThunderTalk Gaming",8,2,6,30.3,87,142,0.61,0.94,,"-9.2%",,,,"63%","25%",,,"63%","52%","50%","38%",,,"25%","48.7%","47.0%",3.26,1.3,1.31
"LPL 2025 Split 1 Playoffs","2025-02-25","Top Esports",8,6,2,35.3,140,124,1.13,0.94,,"0.1%",,,,"38%","75%",,,"25%","56%","13%","50%",,,"36%","50.9%","51.7%",3.53,1.44,1.49
"LPL 2025 Split 1 Playoffs","2025-02-25","Weibo Gaming",4,1,3,31.9,46,65,0.71,0.87,,"-3.3%",,,,"25%","75%",,,"75%","67%","0%","44%",,,"25%","48.4%","48.5%",3.54,1.34,1.24
"LPL 2025 Split 1 Playoffs","2025-02-26","Anyone's Legend",10,6,4,32.7,151,112,1.35,0.8,,"1.1%",,,,"40%","50%",,,"40%","53%","40%","54%",,,"64%","50.1%","48.1%",3.34,1.39,1.49
"LPL 2025 Split 1 Playoffs","2025-02-26","Bilibili Gaming",12,7,5,31.4,207,149,1.39,0.94,,"4.8%",,,,"50%","67%",,,"33%","53%","67%","54%",,,"75%","50.5%","51.8%",3.37,1.23,1.42
"LPL 2025 Split 1 Playoffs","2025-02-26","Invictus Gaming",4,1,3,36.4,67,71,0.94,0.95,,"1.1%",,,,"75%","0%",,,"100%","42%","100%","44%",,,"60%","49.1%","48.1%",2.96,1.1,1.76
"LPL 2025 Split 1 Playoffs","2025-02-26","JD Gaming",9,5,4,33.8,112,118,0.95,0.76,,"5.1%",,,,"44%","56%",,,"78%","37%","56%","53%",,,"46%","51.2%","53.8%",3.69,1.38,1.5
"LPL 2025 Split 1 Playoffs","2025-02-26","Ninjas in Pyjamas",9,3,6,31.3,109,148,0.74,0.91,,"-3.9%",,,,"56%","44%",,,"33%","50%","67%","47%",,,"63%","49.3%","49.4%",2.84,0.98,1.35
"LPL 2025 Split 1 Playoffs","2025-02-26","ThunderTalk Gaming",8,2,6,30.3,87,142,0.61,0.94,,"-9.2%",,,,"63%","25%",,,"63%","52%","50%","38%",,,"25%","48.7%","47.0%",3.26,1.3,1.31
"LPL 2025 Split 1 Playoffs","2025-02-26","Top Esports",12,9,3,34.2,200,177,1.13,0.92,,"0.2%",,,,"42%","58%",,,"33%","50%","25%","55%",,,"33%","50.8%","50.6%",3.41,1.4,1.52
"LPL 2025 Split 1 Playoffs","2025-02-26","Weibo Gaming",4,1,3,31.9,46,65,0.71,0.87,,"-3.3%",,,,"25%","75%",,,"75%","67%","0%","44%",,,"25%","48.4%","48.5%",3.54,1.34,1.24
"LPL 2025 Split 1 Playoffs","2025-02-27","Anyone's Legend",10,6,4,32.7,151,112,1.35,0.8,,"1.1%",,,,"40%","50%",,,"40%","53%","40%","54%",,,"64%","50.1%","48.1%",3.34,1.39,1.49
"LPL 2025 Split 1 Playoffs","2025-02-27","Bilibili Gaming",12,7,5,31.4,207,149,1.39,0.94,,"4.8%",,,,"50%","67%",,,"33%","53%","67%","54%",,,"75%","50.5%","51.8%",3.37,1.23,1.42
"LPL 2025 Split 1 Playoffs","2025-02-27","Invictus Gaming",4,1,3,36.4,67,71,0.94,0.95,,"1.1%",,,,"75%","0%",,,"100%","42%","100%","44%",,,"60%","49.1%","48.1%",2.96,1.1,1.76
"LPL 2025 Split 1 Playoffs","2025-02-27","JD Gaming",13,6,7,33.5,143,180,0.79,0.74,,"1.2%",,,,"31%","54%",,,"69%","38%","38%","45%",,,"47%","50.7%","52.1%",3.65,1.33,1.46
"LPL 2025 Split 1 Playoffs","2025-02-27","Ninjas in Pyjamas",9,3,6,31.3,109,148,0.74,0.91,,"-3.9%",,,,"56%","44%",,,"33%","50%","67%","47%",,,"63%","49.3%","49.4%",2.84,0.98,1.35
"LPL 2025 Split 1 Playoffs","2025-02-27","ThunderTalk Gaming",8,2,6,30.3,87,142,0.61,0.94,,"-9.2%",,,,"63%","25%",,,"63%","52%","50%","38%",,,"25%","48.7%","47.0%",3.26,1.3,1.31
"LPL 2025 Split 1 Playoffs","2025-02-27","Top Esports",16,12,4,33.9,262,208,1.26,0.86,,"2.0%",,,,"56%","56%",,,"38%","52%","44%","59%",,,"37%","50.7%","50.9%",3.41,1.39,1.57
"LPL 2025 Split 1 Playoffs","2025-02-27","Weibo Gaming",4,1,3,31.9,46,65,0.71,0.87,,"-3.3%",,,,"25%","75%",,,"75%","67%","0%","44%",,,"25%","48.4%","48.5%",3.54,1.34,1.24
"LPL 2025 Split 1 Playoffs","2025-03-01","Anyone's Legend",14,7,7,32.4,212,191,1.11,0.89,,"-1.7%",,,,"50%","64%",,,"36%","54%","50%","52%",,,"53%","49.9%","47.9%",3.38,1.38,1.48
"LPL 2025 Split 1 Playoffs","2025-03-01","Bilibili Gaming",12,7,5,31.4,207,149,1.39,0.94,,"4.8%",,,,"50%","67%",,,"33%","53%","67%","54%",,,"75%","50.5%","51.8%",3.37,1.23,1.42
"LPL 2025 Split 1 Playoffs","2025-03-01","Invictus Gaming",4,1,3,36.4,67,71,0.94,0.95,,"1.1%",,,,"75%","0%",,,"100%","42%","100%","44%",,,"60%","49.1%","48.1%",2.96,1.1,1.76
"LPL 2025 Split 1 Playoffs","2025-03-01","JD Gaming",13,6,7,33.5,143,180,0.79,0.74,,"1.2%",,,,"31%","54%",,,"69%","38%","38%","45%",,,"47%","50.7%","52.1%",3.65,1.33,1.46
"LPL 2025 Split 1 Playoffs","2025-03-01","Ninjas in Pyjamas",9,3,6,31.3,109,148,0.74,0.91,,"-3.9%",,,,"56%","44%",,,"33%","50%","67%","47%",,,"63%","49.3%","49.4%",2.84,0.98,1.35
"LPL 2025 Split 1 Playoffs","2025-03-01","ThunderTalk Gaming",8,2,6,30.3,87,142,0.61,0.94,,"-9.2%",,,,"63%","25%",,,"63%","52%","50%","38%",,,"25%","48.7%","47.0%",3.26,1.3,1.31
"LPL 2025 Split 1 Playoffs","2025-03-01","Top Esports",20,15,5,33.5,341,269,1.27,0.91,,"3.4%",,,,"50%","45%",,,"45%","51%","40%","58%",,,"43%","50.7%","51.2%",3.45,1.41,1.58
"LPL 2025 Split 1 Playoffs","2025-03-01","Weibo Gaming",4,1,3,31.9,46,65,0.71,0.87,,"-3.3%",,,,"25%","75%",,,"75%","67%","0%","44%",,,"25%","48.4%","48.5%",3.54,1.34,1.24
"LCK Cup 2025","2025-01-15","DN Freecs",3,2,1,38.1,51,33,1.55,0.73,0.53,"1.5%",44.6,22.1,-381,"33%","0%","100%",2.7,"33%","33%","67%","50%","100%","33%","50%","50.8%","47.2%",3.67,1.56,1.71
"LCK Cup 2025","2025-01-15","DRX",3,2,1,32.7,37,40,0.93,0.79,-0.78,"-3.5%",37.9,28.8,-1195,"33%","67%","33%",3.7,"33%","50%","67%","54%","100%","67%","80%","48.2%","48.6%",2.76,0.94,1.55
"LCK Cup 2025","2025-01-15","Nongshim RedForce",3,1,2,38.1,33,51,0.65,0.73,-0.53,"-1.5%",55.4,-22.1,381,"67%","100%","0%",2.7,"67%","67%","33%","50%","0%","67%","50%","49.2%","52.8%",3.87,1.73,1.64
"LCK Cup 2025","2025-01-15","OKSavingsBank BRION",3,1,2,32.7,40,37,1.08,0.79,0.78,"3.5%",62.1,-28.8,1195,"67%","33%","67%",2.7,"67%","50%","33%","46%","0%","33%","20%","51.8%","51.4%",3.39,1.33,1.18
"LCK Cup 2025","2025-01-16","BNK FEARX",3,1,2,29.7,40,51,0.78,1.02,-0.08,"-4.8%",41.1,-7.8,85,"67%","67%","67%",3,"33%","56%","0%","17%",,"33%","33%","48.8%","46.9%",3.32,1.41,1.5
"LCK Cup 2025","2025-01-16","DN Freecs",3,2,1,38.1,51,33,1.55,0.73,0.53,"1.5%",44.6,22.1,-381,"33%","0%","100%",2.7,"33%","33%","67%","50%","100%","33%","50%","50.8%","47.2%",3.67,1.56,1.71
"LCK Cup 2025","2025-01-16","Dplus KIA",3,2,1,29.8,39,28,1.39,0.75,0.43,"0.9%",61.1,5.5,1725,"33%","67%","100%",6,"100%","78%","0%","27%","0%","33%","50%","49.1%","51.7%",2.95,1.15,1.55
"LCK Cup 2025","2025-01-16","DRX",3,2,1,32.7,37,40,0.93,0.79,-0.78,"-3.5%",37.9,28.8,-1195,"33%","67%","33%",3.7,"33%","50%","67%","54%","100%","67%","80%","48.2%","48.6%",2.76,0.94,1.55
"LCK Cup 2025","2025-01-16","KT Rolster",3,2,1,29.7,51,40,1.28,1.02,0.08,"4.8%",58.9,7.8,-85,"33%","33%","33%",1.3,"67%","44%","100%","83%",,"67%","67%","51.2%","53.1%",3.54,1.33,1.54
"LCK Cup 2025","2025-01-16","Nongshim RedForce",3,1,2,38.1,33,51,0.65,0.73,-0.53,"-1.5%",55.4,-22.1,381,"67%","100%","0%",2.7,"67%","67%","33%","50%","0%","67%","50%","49.2%","52.8%",3.87,1.73,1.64
"LCK Cup 2025","2025-01-16","OKSavingsBank BRION",3,1,2,32.7,40,37,1.08,0.79,0.78,"3.5%",62.1,-28.8,1195,"67%","33%","67%",2.7,"67%","50%","33%","46%","0%","33%","20%","51.8%","51.4%",3.39,1.33,1.18
"LCK Cup 2025","2025-01-16","T1",3,1,2,29.8,28,40,0.7,0.75,-0.43,"-0.9%",38.9,-5.5,-1725,"67%","33%","0%",3.3,"0%","22%","100%","73%","100%","33%","50%","50.9%","48.3%",3.36,1.35,1.17
"LCK Cup 2025","2025-01-17","BNK FEARX",3,1,2,29.7,40,51,0.78,1.02,-0.08,"-4.8%",41.1,-7.8,85,"67%","67%","67%",3,"33%","56%","0%","17%",,"33%","33%","48.8%","46.9%",3.32,1.41,1.5
"LCK Cup 2025","2025-01-17","DN Freecs",3,2,1,38.1,51,33,1.55,0.73,0.53,"1.5%",44.6,22.1,-381,"33%","0%","100%",2.7,"33%","33%","67%","50%","100%","33%","50%","50.8%","47.2%",3.67,1.56,1.71
"LCK Cup 2025","2025-01-17","Dplus KIA",3,2,1,29.8,39,28,1.39,0.75,0.43,"0.9%",61.1,5.5,1725,"33%","67%","100%",6,"100%","78%","0%","27%","0%","33%","50%","49.1%","51.7%",2.95,1.15,1.55
"LCK Cup 2025","2025-01-17","DRX",3,2,1,32.7,37,40,0.93,0.79,-0.78,"-3.5%",37.9,28.8,-1195,"33%","67%","33%",3.7,"33%","50%","67%","54%","100%","67%","80%","48.2%","48.6%",2.76,0.94,1.55
"LCK Cup 2025","2025-01-17","Gen.G",2,2,0,26.2,37,10,3.7,0.9,2.21,"15.7%",81.9,18.1,3688,"50%","100%","100%",9.5,"100%","92%","0%","71%",,"0%",,"51.9%","50.4%",3.16,1.32,1.67
"LCK Cup 2025","2025-01-17","Hanwha Life Esports",2,0,2,26.2,10,37,0.27,0.9,-2.21,"-15.7%",18.1,-18.1,-3688,"50%","0%","0%",3.5,"0%","8%","100%","29%",,"0%",,"48.1%","49.6%",3.14,1.32,1.29
"LCK Cup 2025","2025-01-17","KT Rolster",3,2,1,29.7,51,40,1.28,1.02,0.08,"4.8%",58.9,7.8,-85,"33%","33%","33%",1.3,"67%","44%","100%","83%",,"67%","67%","51.2%","53.1%",3.54,1.33,1.54
"LCK Cup 2025","2025-01-17","Nongshim RedForce",5,3,2,37.9,79,79,1,0.83,-0.05,"2.6%",55.2,4.8,275,"60%","60%","20%",3,"40%","47%","40%","58%","50%","80%","75%","49.6%","52.5%",3.83,1.74,1.63
"LCK Cup 2025","2025-01-17","OKSavingsBank BRION",5,1,4,34.6,68,83,0.82,0.87,0.15,"-1.4%",55.3,-35.3,670,"60%","60%","60%",3.6,"80%","63%","40%","39%","0%","20%","11%","51.1%","50.0%",3.58,1.45,1.35
"LCK Cup 2025","2025-01-17","T1",3,1,2,29.8,28,40,0.7,0.75,-0.43,"-0.9%",38.9,-5.5,-1725,"67%","33%","0%",3.3,"0%","22%","100%","73%","100%","33%","50%","50.9%","48.3%",3.36,1.35,1.17
"LCK Cup 2025","2025-01-18","BNK FEARX",3,1,2,29.7,40,51,0.78,1.02,-0.08,"-4.8%",41.1,-7.8,85,"67%","67%","67%",3,"33%","56%","0%","17%",,"33%","33%","48.8%","46.9%",3.32,1.41,1.5
"LCK Cup 2025","2025-01-18","DN Freecs",5,2,3,35.4,73,77,0.95,0.85,-0.04,"-2.3%",46.8,-6.8,62,"60%","40%","60%",2.2,"40%","47%","60%","43%","100%","20%","33%","50.7%","46.4%",3.64,1.52,1.57
"LCK Cup 2025","2025-01-18","Dplus KIA",5,4,1,30.4,83,50,1.66,0.88,0.69,"3.7%",56.6,23.4,745,"20%","40%","100%",4.4,"80%","60%","20%","44%","0%","60%","75%","49.2%","53.0%",3.14,1.28,1.57
"LCK Cup 2025","2025-01-18","DRX",5,2,3,32.1,61,81,0.75,0.89,-1.71,"-6.2%",27.5,12.5,-2359,"20%","40%","20%",3.4,"20%","40%","40%","36%","100%","40%","57%","48.0%","46.0%",2.8,1.02,1.42
"LCK Cup 2025","2025-01-18","Gen.G",2,2,0,26.2,37,10,3.7,0.9,2.21,"15.7%",81.9,18.1,3688,"50%","100%","100%",9.5,"100%","92%","0%","71%",,"0%",,"51.9%","50.4%",3.16,1.32,1.67
"LCK Cup 2025","2025-01-18","Hanwha Life Esports",2,0,2,26.2,10,37,0.27,0.9,-2.21,"-15.7%",18.1,-18.1,-3688,"50%","0%","0%",3.5,"0%","8%","100%","29%",,"0%",,"48.1%","49.6%",3.14,1.32,1.29
"LCK Cup 2025","2025-01-18","KT Rolster",3,2,1,29.7,51,40,1.28,1.02,0.08,"4.8%",58.9,7.8,-85,"33%","33%","33%",1.3,"67%","44%","100%","83%",,"67%","67%","51.2%","53.1%",3.54,1.33,1.54
"LCK Cup 2025","2025-01-18","Nongshim RedForce",5,3,2,37.9,79,79,1,0.83,-0.05,"2.6%",55.2,4.8,275,"60%","60%","20%",3,"40%","47%","40%","58%","50%","80%","75%","49.6%","52.5%",3.83,1.74,1.63
"LCK Cup 2025","2025-01-18","OKSavingsBank BRION",5,1,4,34.6,68,83,0.82,0.87,0.15,"-1.4%",55.3,-35.3,670,"60%","60%","60%",3.6,"80%","63%","40%","39%","0%","20%","11%","51.1%","50.0%",3.58,1.45,1.35
"LCK Cup 2025","2025-01-18","T1",5,3,2,30.3,69,65,1.06,0.87,1.06,"3.6%",58.5,1.5,607,"80%","60%","40%",6.4,"40%","43%","100%","80%","100%","60%","75%","51.5%","52.2%",3.34,1.33,1.19
"LCK Cup 2025","2025-01-19","BNK FEARX",5,1,4,31.7,75,95,0.79,1.07,-0.36,"-6.1%",36,-16,-627,"40%","40%","60%",3.4,"40%","50%","0%","19%",,"40%","40%","49.2%","45.5%",3.34,1.38,1.46
"LCK Cup 2025","2025-01-19","DN Freecs",5,2,3,35.4,73,77,0.95,0.85,-0.04,"-2.3%",46.8,-6.8,62,"60%","40%","60%",2.2,"40%","47%","60%","43%","100%","20%","33%","50.7%","46.4%",3.64,1.52,1.57
"LCK Cup 2025","2025-01-19","Dplus KIA",5,4,1,30.4,83,50,1.66,0.88,0.69,"3.7%",56.6,23.4,745,"20%","40%","100%",4.4,"80%","60%","20%","44%","0%","60%","75%","49.2%","53.0%",3.14,1.28,1.57
"LCK Cup 2025","2025-01-19","DRX",5,2,3,32.1,61,81,0.75,0.89,-1.71,"-6.2%",27.5,12.5,-2359,"20%","40%","20%",3.4,"20%","40%","40%","36%","100%","40%","57%","48.0%","46.0%",2.8,1.02,1.42
"LCK Cup 2025","2025-01-19","Gen.G",4,4,0,30.4,81,45,1.8,1.04,1.36,"11.9%",76.9,23.1,2692,"75%","100%","75%",7.5,"75%","75%","50%","75%",,"0%","50%","51.0%","53.5%",3.21,1.38,1.61
"LCK Cup 2025","2025-01-19","Hanwha Life Esports",4,2,2,27,57,48,1.19,0.97,0.33,"1.2%",48.3,1.7,-779,"50%","50%","50%",4.5,"50%","21%","100%","53%",,"50%","100%","50.8%","50.3%",3.25,1.24,1.35
"LCK Cup 2025","2025-01-19","KT Rolster",5,2,3,29,62,87,0.71,1.03,-1.01,"-4.4%",43.9,-3.9,-903,"40%","20%","20%",2.2,"40%","53%","60%","60%",,"40%","40%","49.3%","51.5%",3.29,1.27,1.29
"LCK Cup 2025","2025-01-19","Nongshim RedForce",5,3,2,37.9,79,79,1,0.83,-0.05,"2.6%",55.2,4.8,275,"60%","60%","20%",3,"40%","47%","40%","58%","50%","80%","75%","49.6%","52.5%",3.83,1.74,1.63
"LCK Cup 2025","2025-01-19","OKSavingsBank BRION",5,1,4,34.6,68,83,0.82,0.87,0.15,"-1.4%",55.3,-35.3,670,"60%","60%","60%",3.6,"80%","63%","40%","39%","0%","20%","11%","51.1%","50.0%",3.58,1.45,1.35
"LCK Cup 2025","2025-01-19","T1",5,3,2,30.3,69,65,1.06,0.87,1.06,"3.6%",58.5,1.5,607,"80%","60%","40%",6.4,"40%","43%","100%","80%","100%","60%","75%","51.5%","52.2%",3.34,1.33,1.19
"LCK Cup 2025","2025-01-22","BNK FEARX",8,2,6,30.4,102,148,0.69,1.03,-0.58,"-7.0%",40.1,-15.1,-688,"63%","38%","50%",3.1,"38%","50%","38%","31%",,"38%","50%","49.2%","46.4%",3.37,1.36,1.45
"LCK Cup 2025","2025-01-22","DN Freecs",8,3,5,34.3,110,101,1.09,0.77,0.08,"-1.3%",50.1,-12.6,114,"50%","25%","50%",2.5,"38%","50%","63%","45%","100%","25%","33%","50.3%","47.2%",3.56,1.47,1.45
"LCK Cup 2025","2025-01-22","Dplus KIA",8,6,2,29.6,136,77,1.77,0.9,0.8,"5.5%",55.2,19.8,761,"13%","50%","88%",4,"75%","56%","13%","45%","0%","38%","60%","49.8%","52.7%",3.13,1.3,1.56
"LCK Cup 2025","2025-01-22","DRX",8,4,4,32.2,85,118,0.72,0.79,-1.18,"-4.0%",33.9,16.1,-1550,"38%","63%","38%",2.9,"38%","42%","38%","41%","100%","50%","60%","48.8%","48.0%",2.85,1.03,1.52
"LCK Cup 2025","2025-01-22","Gen.G",4,4,0,30.4,81,45,1.8,1.04,1.36,"11.9%",76.9,23.1,2692,"75%","100%","75%",7.5,"75%","75%","50%","75%",,"0%","50%","51.0%","53.5%",3.21,1.38,1.61
"LCK Cup 2025","2025-01-22","Hanwha Life Esports",4,2,2,27,57,48,1.19,0.97,0.33,"1.2%",48.3,1.7,-779,"50%","50%","50%",4.5,"50%","21%","100%","53%",,"50%","100%","50.8%","50.3%",3.25,1.24,1.35
"LCK Cup 2025","2025-01-22","KT Rolster",5,2,3,29,62,87,0.71,1.03,-1.01,"-4.4%",43.9,-3.9,-903,"40%","20%","20%",2.2,"40%","53%","60%","60%",,"40%","40%","49.3%","51.5%",3.29,1.27,1.29
"LCK Cup 2025","2025-01-22","Nongshim RedForce",5,3,2,37.9,79,79,1,0.83,-0.05,"2.6%",55.2,4.8,275,"60%","60%","20%",3,"40%","47%","40%","58%","50%","80%","75%","49.6%","52.5%",3.83,1.74,1.63
"LCK Cup 2025","2025-01-22","OKSavingsBank BRION",5,1,4,34.6,68,83,0.82,0.87,0.15,"-1.4%",55.3,-35.3,670,"60%","60%","60%",3.6,"80%","63%","40%","39%","0%","20%","11%","51.1%","50.0%",3.58,1.45,1.35
"LCK Cup 2025","2025-01-22","T1",5,3,2,30.3,69,65,1.06,0.87,1.06,"3.6%",58.5,1.5,607,"80%","60%","40%",6.4,"40%","43%","100%","80%","100%","60%","75%","51.5%","52.2%",3.34,1.33,1.19
"LCK Cup 2025","2025-01-23","BNK FEARX",8,2,6,30.4,102,148,0.69,1.03,-0.58,"-7.0%",40.1,-15.1,-688,"63%","38%","50%",3.1,"38%","50%","38%","31%",,"38%","50%","49.2%","46.4%",3.37,1.36,1.45
"LCK Cup 2025","2025-01-23","DN Freecs",8,3,5,34.3,110,101,1.09,0.77,0.08,"-1.3%",50.1,-12.6,114,"50%","25%","50%",2.5,"38%","50%","63%","45%","100%","25%","33%","50.3%","47.2%",3.56,1.47,1.45
"LCK Cup 2025","2025-01-23","Dplus KIA",8,6,2,29.6,136,77,1.77,0.9,0.8,"5.5%",55.2,19.8,761,"13%","50%","88%",4,"75%","56%","13%","45%","0%","38%","60%","49.8%","52.7%",3.13,1.3,1.56
"LCK Cup 2025","2025-01-23","DRX",8,4,4,32.2,85,118,0.72,0.79,-1.18,"-4.0%",33.9,16.1,-1550,"38%","63%","38%",2.9,"38%","42%","38%","41%","100%","50%","60%","48.8%","48.0%",2.85,1.03,1.52
"LCK Cup 2025","2025-01-23","Gen.G",6,4,2,33.6,102,87,1.17,0.94,0.66,"7.2%",66.2,0.5,1567,"67%","83%","83%",5.8,"67%","69%","50%","70%",,"0%","50%","50.9%","52.0%",3.31,1.44,1.79
"LCK Cup 2025","2025-01-23","Hanwha Life Esports",6,4,2,30.2,90,65,1.38,0.86,0.89,"2.1%",59.9,6.8,598,"33%","50%","67%",5.2,"50%","25%","83%","61%",,"50%","80%","51.1%","50.8%",3.31,1.28,1.49
"LCK Cup 2025","2025-01-23","KT Rolster",5,2,3,29,62,87,0.71,1.03,-1.01,"-4.4%",43.9,-3.9,-903,"40%","20%","20%",2.2,"40%","53%","60%","60%",,"40%","40%","49.3%","51.5%",3.29,1.27,1.29
"LCK Cup 2025","2025-01-23","Nongshim RedForce",7,3,4,37.5,96,112,0.86,0.79,-0.52,"0.8%",44.3,-1.4,-761,"71%","57%","14%",2.9,"43%","52%","43%","50%","50%","71%","64%","49.2%","51.3%",3.78,1.73,1.54
"LCK Cup 2025","2025-01-23","OKSavingsBank BRION",7,3,4,36.1,110,104,1.06,0.85,0.24,"-0.4%",55.3,-12.4,674,"57%","57%","43%",3.7,"71%","57%","43%","38%","0%","43%","23%","50.6%","50.3%",3.64,1.47,1.44
"LCK Cup 2025","2025-01-23","T1",5,3,2,30.3,69,65,1.06,0.87,1.06,"3.6%",58.5,1.5,607,"80%","60%","40%",6.4,"40%","43%","100%","80%","100%","60%","75%","51.5%","52.2%",3.34,1.33,1.19
"LCK Cup 2025","2025-01-24","BNK FEARX",11,3,8,30.5,131,198,0.66,0.98,-0.58,"-6.2%",42.6,-15.3,-485,"55%","36%","45%",3.5,"36%","53%","55%","35%",,"36%","50%","49.4%","45.8%",3.38,1.34,1.43
